Account Name,Domain,From,To,Role,static/dynamic link,no-follow,Phone,Email,Primary Contact,Project
Fundacja Puls-Med Blisko Ciebie,http://www.fundacja-pulsmed.pl,http://www.fundacja-pulsmed.pl/,https://www.iwop.pl/,SEO2,static,,785 565 001,fundacja.pulsmedbliskociebie@op.pl,Sylwia Brożyna,OPP
Fundacja Puls-Med Blisko Ciebie,http://www.fundacja-pulsmed.pl,http://www.fundacja-pulsmed.pl/,https://www.pitax.pl/,SEO,static,,785 565 001,fundacja.pulsmedbliskociebie@op.pl,Sylwia Brożyna,OPP
Ludowy Klub Sportowy Rój w Żorach,http://lksroj.futbolowo.pl,http://lksroj.futbolowo.pl/,http://www.pitax.pl/rozlicz/0000001122/,ONL,dynamic,,535 477 778,tadeusz-1972@o2.pl,Tadeusz Laska,OPP
Ludowy Klub Sportowy Rój w Żorach,http://lksroj.futbolowo.pl,http://lksroj.futbolowo.pl/,http://www.iwop.pl/,SEO2,dynamic,,535 477 778,tadeusz-1972@o2.pl,Tadeusz Laska,OPP
Ludowy Klub Sportowy Rój w Żorach,http://lksroj.futbolowo.pl,http://lksroj.futbolowo.pl/,http://www.pitax.pl/,SEO,dynamic,,535 477 778,tadeusz-1972@o2.pl,Tadeusz Laska,OPP
Towarzystwo Opieki nad Zwierzętami w Polsce Oddział Sopot,http://schronisko.sopot.toz.pl/,http://schronisko.sopot.toz.pl/,https://www.pitax.pl/pobierz/0000154454/,WIN,dynamic,,58 5512457,,,OPP
Towarzystwo Opieki nad Zwierzętami w Polsce Oddział Sopot,http://schronisko.sopot.toz.pl/,http://schronisko.sopot.toz.pl/,https://www.iwop.pl/,SEO2,dynamic,,58 5512457,,,OPP
Towarzystwo Opieki nad Zwierzętami w Polsce Oddział Sopot,http://schronisko.sopot.toz.pl/,http://schronisko.sopot.toz.pl/,https://www.pitax.pl/,SEO,dynamic,,58 5512457,,,OPP
Caritas Poznańska,http://www.caritaspoznan.pl,http://caritaspoznan.pl/1procent,https://www.pitax.pl/rozlicz?krs=0000224658&cel=1ProcentDlaCaritasPoznan,ONL,static,,61 835 68 50,sekretariat@caritaspoznan.pl,Marek Misiek,
Caritas Poznańska,http://www.caritaspoznan.pl,http://caritaspoznan.pl/1procent,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,61 835 68 50,sekretariat@caritaspoznan.pl,Marek Misiek,
Caritas Poznańska,http://www.caritaspoznan.pl,http://caritaspoznan.pl/1procent,https://www.iwop.pl/,SEO2,static,,61 835 68 50,sekretariat@caritaspoznan.pl,Marek Misiek,
Fundacja Dom w Łodzi,http://domwlodzi.org,http://www.domwlodzi.org/pl/o-akcji/,https://www.pitax.pl/krs/0000263103/,LP,static,,42 678 01 00,pomoc@domwlodzi.org,,
Fundacja Dom w Łodzi,http://domwlodzi.org,http://www.domwlodzi.org/pl/o-akcji/,https://www.pitax.pl/,SEO,static,,42 678 01 00,pomoc@domwlodzi.org,,
Fundacja Dom w Łodzi,http://domwlodzi.org,http://www.domwlodzi.org/pl/o-akcji/,https://www.iwop.pl/,SEO2,static,,42 678 01 00,pomoc@domwlodzi.org,,
Fundacja Jesteśmy Blisko,http://www.jestesmyblisko.pl,http://www.jestesmyblisko.pl/,https://www.pitax.pl/krs/0000350393/,LP,static,,506 005 575,fundacja@jestesmyblisko.pl,,
Fundacja Jesteśmy Blisko,http://www.jestesmyblisko.pl,http://www.jestesmyblisko.pl/,https://www.iwop.pl/,SEO2,static,,506 005 575,fundacja@jestesmyblisko.pl,,
Fundacja Jesteśmy Blisko,http://www.jestesmyblisko.pl,http://www.jestesmyblisko.pl/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,506 005 575,fundacja@jestesmyblisko.pl,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Sieradzu,http://oddzialy.ptsr.org.pl/sieradz,http://oddzialy.ptsr.org.pl/sieradz,https://www.pitax.pl/rozlicz/?krs=0000274957%20&cel=1%20procent%20dla%20PTSR,ONL,static,,438271021,sieradz@ptsr.org,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Sieradzu,http://oddzialy.ptsr.org.pl/sieradz,http://oddzialy.ptsr.org.pl/sieradz,https://www.iwop.pl/,SEO2,static,,438271021,sieradz@ptsr.org,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Sieradzu,http://oddzialy.ptsr.org.pl/sieradz,http://oddzialy.ptsr.org.pl/sieradz,https://www.pitax.pl/,SEO,static,,438271021,sieradz@ptsr.org,,
Fundacja im. Ojca Werenfrieda,http://www.fundacjaow.org,http://www.fundacjaow.org/#/,https://www.pitax.pl/,SEO,static,,22 845 17 09,p.kaczmarczyk@pkwp.org,Paweł Kaczmarczyk,
Fundacja im. Ojca Werenfrieda,http://www.fundacjaow.org,http://www.fundacjaow.org/#/,https://www.pitax.pl/krs/0000320529/,LP,static,,22 845 17 09,p.kaczmarczyk@pkwp.org,Paweł Kaczmarczyk,
Fundacja im. Ojca Werenfrieda,http://www.fundacjaow.org,http://www.fundacjaow.org/#/,https://www.iwop.pl/,SEO2,static,,22 845 17 09,p.kaczmarczyk@pkwp.org,Paweł Kaczmarczyk,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Koszalinie,https://oddzialy.ptsr.org.pl/koszalin,https://oddzialy.ptsr.org.pl/koszalin,https://www.pitax.pl/rozlicz/?krs=0000063545%20&cel=1%20procent%20dla%20PTSR,ONL,static,,514191203,koszalin@ptsr.org.pl,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Koszalinie,https://oddzialy.ptsr.org.pl/koszalin,https://oddzialy.ptsr.org.pl/koszalin,https://www.iwop.pl/,SEO2,static,,514191203,koszalin@ptsr.org.pl,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział w Koszalinie,https://oddzialy.ptsr.org.pl/koszalin,https://oddzialy.ptsr.org.pl/koszalin,https://www.pitax.pl/,SEO,static,,514191203,koszalin@ptsr.org.pl,,
Fundacja SOS Bokserom,http://www.sosbokserom.pl/,http://www.sosbokserom.pl/,https://www.pitax.pl/rozlicz/0000318908/?cel=PodajCel,ONL,static,,608270633,adopcje@sosbokserom.pl,Malwina Fabianowicz,
Fundacja SOS Bokserom,http://www.sosbokserom.pl/,http://www.sosbokserom.pl/,https://www.iwop.pl/,SEO2,static,,608270633,adopcje@sosbokserom.pl,Malwina Fabianowicz,
Fundacja SOS Bokserom,http://www.sosbokserom.pl/,http://www.sosbokserom.pl/,https://www.pitax.pl/,SEO,static,,608270633,adopcje@sosbokserom.pl,Malwina Fabianowicz,
Kaszubskie Towarzystwo Sportowo-Kulturalne,http://kts-k.e-luzino.pl,http://kts-k.e-luzino.pl/,https://www.pitax.pl/rozlicz/0000322094/?cel=PodajCel,ONL,static,,"503 537 930,",p_klecha_gosrit@luzino.pl,,
Kaszubskie Towarzystwo Sportowo-Kulturalne,http://kts-k.e-luzino.pl,http://kts-k.e-luzino.pl/,https://www.iwop.pl/,SEO2,static,,"503 537 930,",p_klecha_gosrit@luzino.pl,,
Kaszubskie Towarzystwo Sportowo-Kulturalne,http://kts-k.e-luzino.pl,http://kts-k.e-luzino.pl/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,"503 537 930,",p_klecha_gosrit@luzino.pl,,
Pszczyńska Fundacja Wspierania i Rozwoju Sportu,http://www.sportowafundacja.pl,http://sportowafundacja.pl/,https://www.pitax.pl/krs/0000346362/,LP,static,,509108193,biuro@sportowafundacja.pl,Arkadiusz Gardiasz,
Pszczyńska Fundacja Wspierania i Rozwoju Sportu,http://www.sportowafundacja.pl,http://sportowafundacja.pl/,https://www.iwop.pl/,SEO2,static,,509108193,biuro@sportowafundacja.pl,Arkadiusz Gardiasz,
Pszczyńska Fundacja Wspierania i Rozwoju Sportu,http://www.sportowafundacja.pl,http://sportowafundacja.pl/,https://www.pitax.pl/,SEO,static,,509108193,biuro@sportowafundacja.pl,Arkadiusz Gardiasz,
Fundacja dla Wojewódzkiego Szpitala Specjalistycznego we Wrocławiu,http://wssk.wroc.pl/fundacja,http://wssk.wroc.pl/fundacja,https://www.pitax.pl/rozlicz/0000065284/,ONL,static,,713270136,fundacja@wssk.wroc.pl,,
Fundacja dla Wojewódzkiego Szpitala Specjalistycznego we Wrocławiu,http://wssk.wroc.pl/fundacja,http://wssk.wroc.pl/fundacja,http://www.pitax.pl/,SEO,static,,713270136,fundacja@wssk.wroc.pl,,
Fundacja dla Wojewódzkiego Szpitala Specjalistycznego we Wrocławiu,http://wssk.wroc.pl/fundacja,http://wssk.wroc.pl/fundacja,https://www.pitax.pl/pobierz/0000065284/,WIN,static,,713270136,fundacja@wssk.wroc.pl,,
Fundacja Rozwoju Talentów,http://www.fundacjarozwojutalentow.pl/,http://www.fundacjarozwojutalentow.pl/twoj-1-znaczenie/,https://www.pitax.pl/krs/0000294586/,LP,static,,61 649 68 65,info@fundacjarozwojutalentow.pl,Malwina Koj,
Fundacja Rozwoju Talentów,http://www.fundacjarozwojutalentow.pl/,http://www.fundacjarozwojutalentow.pl/twoj-1-znaczenie/,https://www.iwop.pl/,SEO2,static,,61 649 68 65,info@fundacjarozwojutalentow.pl,Malwina Koj,
Fundacja Rozwoju Talentów,http://www.fundacjarozwojutalentow.pl/,http://www.fundacjarozwojutalentow.pl/twoj-1-znaczenie/,https://www.pitax.pl/,SEO,static,,61 649 68 65,info@fundacjarozwojutalentow.pl,Malwina Koj,
Fundacja ESPA,http://fundacjaespa.org,http://fundacjaespa.org/,https://www.pitax.pl/rozlicz/0000060638/?cel=Fundacja%20ESPA,ONL,static,,604 970 790,espa@fundacjaespa.org,,
Fundacja ESPA,http://fundacjaespa.org,http://fundacjaespa.org/,https://www.pitax.pl/,SEO,static,,604 970 790,espa@fundacjaespa.org,,
Gdański Klub Płetwonurków Neptun,http://www.gkpneptun.pl,http://www.gkpneptun.pl/1-procent-pomoc-pletwonurkom/,https://www.pitax.pl/krs/0000048852/,LP,static,,602 632 267,neptun@gkpneptun.pl,Mateusz Czerniakowski,
Gdański Klub Płetwonurków Neptun,http://www.gkpneptun.pl,http://www.gkpneptun.pl/1-procent-pomoc-pletwonurkom/,https://www.pitax.pl/,SEO,static,,602 632 267,neptun@gkpneptun.pl,Mateusz Czerniakowski,
"Fundacja dla Dzieci, Młodzieży i Dorosłych Niepełnosprawnych Intelektualnie",http://www.fundacja-dps.pl,http://www.fundacja-dps.pl/przekaz-nam-1,https://www.pitax.pl/krs/0000032977/,LP,static,,12 417 38 48,fundacja@bci.pl,Małgorzata Wiśniewska,
"Fundacja dla Dzieci, Młodzieży i Dorosłych Niepełnosprawnych Intelektualnie",http://www.fundacja-dps.pl,http://www.fundacja-dps.pl/wspolpraca,http://www.pitax.pl/,SEO,static,,12 417 38 48,fundacja@bci.pl,Małgorzata Wiśniewska,
Fundacja Dom Muzyka Seniora,http://www.dommuzykaseniora.pl,http://dommuzykaseniora.pl/,https://www.pitax.pl/krs/0000201927,LP,static,,502357919,fundacja@dommuzykaseniora.pl,Zofia Wit,
NIE MA,,,,SYSTEM LINK,,,,,,
Fundacja Otoczmy Troską Życie,http://www.troska-zycie.pl,http://www.troska-zycie.pl/,https://www.pitax.pl/krs/0000381138/tutaj-opcjonalny-cel,LP,static,,693 893 490,kontakt@troska-zycie.pl,,
Fundacja Otoczmy Troską Życie,http://www.troska-zycie.pl,http://www.troska-zycie.pl/,https://www.iwop.pl/,SEO2,static,,693 893 490,kontakt@troska-zycie.pl,,
Fundacja Otoczmy Troską Życie,http://www.troska-zycie.pl,http://www.troska-zycie.pl/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,693 893 490,kontakt@troska-zycie.pl,,
Towarzystwo Przyjaciół Dzieci Oddział Powiatowy w Jarosławiu,http://tpd.nstrefa.pl,http://tpd.nstrefa.pl/1-procent/,https://www.pitax.pl/pobierz/0000282287,WIN,static,,16 621 46 87,tpd.jaroslaw@gmail.com,Anna Korczewska,
Towarzystwo Przyjaciół Dzieci Oddział Powiatowy w Jarosławiu,http://tpd.nstrefa.pl,http://tpd.nstrefa.pl/1-procent/,https://www.iwop.pl/,SEO2,static,,16 621 46 87,tpd.jaroslaw@gmail.com,Anna Korczewska,
Towarzystwo Przyjaciół Dzieci Oddział Powiatowy w Jarosławiu,http://tpd.nstrefa.pl,http://tpd.nstrefa.pl/1-procent/,https://www.pitax.pl/,SEO,static,,16 621 46 87,tpd.jaroslaw@gmail.com,Anna Korczewska,
Fundacja Św. Elżbiety Węgierskiej w Cieszynie,http://www.fundacjaelzbietanki.cieszyn.pl,http://www.fundacjaelzbietanki.cieszyn.pl/,https://www.pitax.pl/krs/0000388684,LP,static,,338528079,biuro@elzbietanki.cieszyn.pl,,
Fundacja Św. Elżbiety Węgierskiej w Cieszynie,http://www.fundacjaelzbietanki.cieszyn.pl,http://www.fundacjaelzbietanki.cieszyn.pl/,https://www.iwop.pl/,SEO2,static,,338528079,biuro@elzbietanki.cieszyn.pl,,
Fundacja Św. Elżbiety Węgierskiej w Cieszynie,http://www.fundacjaelzbietanki.cieszyn.pl,http://www.fundacjaelzbietanki.cieszyn.pl/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,338528079,biuro@elzbietanki.cieszyn.pl,,
Wojskowy Klub Sportowy Flota Gdynia,http://www.wksflotagdynia.pl,http://www.wksflotagdynia.pl/,http://www.pitax.pl/,SEO,static,,58 626 20 12,info@wksflotagdynia.pl,,
Wojskowy Klub Sportowy Flota Gdynia,http://www.wksflotagdynia.pl,http://www.wksflotagdynia.pl/,https://www.pitax.pl/krs/0000095198,LP,static,,58 626 20 12,info@wksflotagdynia.pl,,
Fundacja Pociechom,http://www.pociechom.org.pl/,http://www.pociechom.org.pl/,https://www.pitax.pl/krs/0000058357/,LP,static,,228702828,media@pociechom.org.pl,Marta Majewska,
Fundacja Pociechom,http://www.pociechom.org.pl/,http://pociechom.org.pl/partnerzy/,https://www.pitax.pl/,SEO,static,,228702828,media@pociechom.org.pl,Marta Majewska,
Oratorium im. Św. Jana Bosko przy Bazylice Najświętszego Serca Jezusowego w Warszawie,http://www.oratorium.waw.pl,http://www.oratorium.waw.pl/aktualnosci/92-1-procent-na-oratorium,https://www.pitax.pl/rozlicz/0000010772/,ONL,static,,604 994 060,orawawa@interia.pl,Sławomir Szczodrowski,
Oratorium im. Św. Jana Bosko przy Bazylice Najświętszego Serca Jezusowego w Warszawie,http://www.oratorium.waw.pl,http://www.oratorium.waw.pl/aktualnosci/92-1-procent-na-oratorium,https://www.iwop.pl/,SEO2,static,,604 994 060,orawawa@interia.pl,Sławomir Szczodrowski,
Oratorium im. Św. Jana Bosko przy Bazylice Najświętszego Serca Jezusowego w Warszawie,http://www.oratorium.waw.pl,http://www.oratorium.waw.pl/aktualnosci/92-1-procent-na-oratorium,https://www.pitax.pl/,SEO,static,,604 994 060,orawawa@interia.pl,Sławomir Szczodrowski,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział Dolnośląski,http://www.wroclaw.ptsr.org.pl,http://ptsr.wroclaw.pl/,https://www.pitax.pl/krs/0000071773/,LP,static,,71 351 02 94,sm.wroclaw@gmail.com,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział Dolnośląski,http://www.wroclaw.ptsr.org.pl,http://ptsr.wroclaw.pl/,https://www.iwop.pl/,SEO2,static,,71 351 02 94,sm.wroclaw@gmail.com,,
Polskie Towarzystwo Stwardnienia Rozsianego Oddział Dolnośląski,http://www.wroclaw.ptsr.org.pl,http://ptsr.wroclaw.pl/,https://www.pitax.pl/,SEO,static,,71 351 02 94,sm.wroclaw@gmail.com,,
Fundacja Niezależnego Życia Osób Niepełnosprawnych HUSSAR,http://www.hussar.szczecin.pl,https://hussar.szczecin.pl/,https://www.pitax.pl/krs/0000314744,LP,static,,517392265,fundacja.hussar@gmail.com,Tomasz Rabiński,
Fundacja Niezależnego Życia Osób Niepełnosprawnych HUSSAR,http://www.hussar.szczecin.pl,https://hussar.szczecin.pl/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,517392265,fundacja.hussar@gmail.com,Tomasz Rabiński,
Fundacja Niezależnego Życia Osób Niepełnosprawnych HUSSAR,http://www.hussar.szczecin.pl,https://hussar.szczecin.pl/,https://www.iwop.pl/,SEO2,static,,517392265,fundacja.hussar@gmail.com,Tomasz Rabiński,
Obywatelskie Biuro Interwencji - Ogólnopolska Organizacja Obywatelska,http://www.obi.org.pl,,https://www.pitax.pl/pobierz/0000245242/,WIN,static,,58 555 11 42,obi@obi.org.pl,Jacek Gibała,
źle zamieszczone seo,,,,seo,static,,,,,
Towarzystwo Wspierania Twórczości Dzieci i Młodzieży,http://www.wesole-nutki.zory.pl,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/krs/0000150336/,LP,static,,607 333 839,towarzystwo.ballo@wp.pl,,
Towarzystwo Wspierania Twórczości Dzieci i Młodzieży,http://www.wesole-nutki.zory.pl,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.iwop.pl/,SEO2,static,,607 333 839,towarzystwo.ballo@wp.pl,,
Towarzystwo Wspierania Twórczości Dzieci i Młodzieży,http://www.wesole-nutki.zory.pl,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/,SEO,static,,607 333 839,towarzystwo.ballo@wp.pl,,
Fundacja Ekologiczna Zielona Akcja,http://www.zielonaakcja.pl/,http://www.zielonaakcja.pl/,https://www.pitax.pl/,SEO,static,,76862 94 30,czabajska@zielonaakcja.pl,Irena Krukowska-Szopa,
Fundacja Ekologiczna Zielona Akcja,http://www.zielonaakcja.pl/,http://www.zielonaakcja.pl/,https://www.pitax.pl/rozlicz/0000125740/,ONL,static,,76862 94 30,czabajska@zielonaakcja.pl,Irena Krukowska-Szopa,
Fundacja Ekologiczna Zielona Akcja,http://www.zielonaakcja.pl/,http://www.zielonaakcja.pl/,https://www.iwop.pl/,SEO2,static,,76862 94 30,czabajska@zielonaakcja.pl,Irena Krukowska-Szopa,
Stowarzyszenie Tilia,http://www.tilia.org.pl,http://www.tilia.org.pl/index.php?id=692,https://www.pitax.pl/rozlicz/0000028517/,ONL,static,,566576085,tilia@tilia.org.pl,Zbigniew Szcześniak,
Stowarzyszenie Tilia,http://www.tilia.org.pl,http://www.tilia.org.pl/index.php?id=693,https://www.iwop.pl/,SEO2,static,,566576085,tilia@tilia.org.pl,Zbigniew Szcześniak,
Stowarzyszenie Tilia,http://www.tilia.org.pl,http://www.tilia.org.pl/index.php?id=694,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,566576085,tilia@tilia.org.pl,Zbigniew Szcześniak,
Fundacja Lepszy Start,http://przyladek.org.pl/,http://przyladek.org.pl/,https://www.pitax.pl/krs/0000317555/,LP,static,,505042888,irena.cieslak@przyladek.org.pl,,
Fundacja Lepszy Start,http://przyladek.org.pl/,http://przyladek.org.pl/,https://www.iwop.pl/,SEO2,static,,505042888,irena.cieslak@przyladek.org.pl,,
Fundacja Lepszy Start,http://przyladek.org.pl/,http://przyladek.org.pl/,https://www.pitax.pl/,SEO,static,,505042888,irena.cieslak@przyladek.org.pl,,
Stowarzyszenie Przyjaciół Szkół Katolickich,http://www.spsk.edu.pl/,http://spsk.edu.pl/,https://www.pitax.pl/rozlicz/0000044175?cel=Stowarzyszenie%20Przyjaci%C3%B3%C5%82%20Szk%C3%B3%C5%82%20Katolickich,ONL,static,,34 322 33 84,biuro@spsk.edu.pl,,
Stowarzyszenie Przyjaciół Szkół Katolickich,http://www.spsk.edu.pl/,http://spsk.edu.pl/,https://www.iwop.pl/,SEO2,static,,34 322 33 84,biuro@spsk.edu.pl,,
Stowarzyszenie Przyjaciół Szkół Katolickich,http://www.spsk.edu.pl/,http://spsk.edu.pl/,https://www.pitax.pl/program-pit/,SEO,static,,34 322 33 84,biuro@spsk.edu.pl,,
Stowarzyszenie Społeczno-Kulturalno-Sportowe Ad Astra,http://www.ad-astra.org.pl,http://www.ad-astra.org.pl/,https://www.pitax.pl/rozlicz/0000292754/,ONL,static,,605834060  Maciej Rey - Prezes Zarządu,maciejrey@ad-astra.org.pl,,
Stowarzyszenie Społeczno-Kulturalno-Sportowe Ad Astra,http://www.ad-astra.org.pl,http://www.ad-astra.org.pl/,https://www.iwop.pl/,SEO2,static,,605834060  Maciej Rey - Prezes Zarządu,maciejrey@ad-astra.org.pl,,
Stowarzyszenie Społeczno-Kulturalno-Sportowe Ad Astra,http://www.ad-astra.org.pl,http://www.ad-astra.org.pl/,https://www.pitax.pl/,SEO,static,,605834060  Maciej Rey - Prezes Zarządu,maciejrey@ad-astra.org.pl,,
"Fundacja Rozwoju Edukacji, Pracy, Integracji",http://www.repi.pl,http://www.repi.pl/,https://www.pitax.pl/krs/0000340823,LP,static,,693 27 35 03,biuro@repi.pl,Tomasz Wardzała,
"Fundacja Rozwoju Edukacji, Pracy, Integracji",http://www.repi.pl,http://www.repi.pl/,https://www.iwop.pl/,SEO2,static,,693 27 35 03,biuro@repi.pl,Tomasz Wardzała,
"Fundacja Rozwoju Edukacji, Pracy, Integracji",http://www.repi.pl,http://www.repi.pl/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,693 27 35 03,biuro@repi.pl,Tomasz Wardzała,
Regionalne Centrum Wolontariatu w Słupsku,http://www.wolontariat.org.pl/slupsk,http://wolontariat.org.pl/slupsk/1-2/,http://www.pitax.pl/rozlicz/0000057134/?cel=PodajCel%27%3E%20%3Cimg%20src=%27banner-lub-przycisk%27%20alt=%27Rozliczenie%20PIT%20z%20PITax.pl%27%20border=%270%27%3E%20%3C/a%3E,ONL,static,,59 840 13 70,slupsk@wolontariat.org.pl,Maciej Kosiedowski,
Regionalne Centrum Wolontariatu w Słupsku,http://www.wolontariat.org.pl/slupsk,http://wolontariat.org.pl/slupsk/1-2/,https://www.pitax.pl/rozliczenie-pit/,SEO,static,,60 840 13 70,slupsk@wolontariat.org.pl,Maciej Kosiedowski,
Regionalne Centrum Wolontariatu w Słupsku,http://www.wolontariat.org.pl/slupsk,http://wolontariat.org.pl/slupsk/1-2/,https://www.iwop.pl/,SEO2,static,,61 840 13 70,slupsk@wolontariat.org.pl,Maciej Kosiedowski,
Kościańskie Towarzystwo Stwardnienia Rozsianego i Udaru Mózgu,https://smkoscian.wordpress.com,https://smkoscian.wordpress.com/2018/02/05/przekaz-1/,https://www.pitax.pl/rozlicz/0000044598/?cel=Rehabilitacja,ONL,static,,501589224,smkoscian@op.pl,Grzegorz Nowak,
,,,,SEO,,,,,,
Fundacja Bank Mleka Kobiecego,http://www.bankmleka.pl,http://www.bankmleka.pl/,https://www.pitax.pl/krs/0000329961/,LP,Static,,,biuro@bankmleka.pl,Aleksandra Łapuć,
,,,,SEO,,,,,,
Towarzystwo Wspierania Twórczości Dzieci i Młodzieży,http://www.wesole-nutki.zory.pl/,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/krs/0000150336/,LP,static,,607 333 839,towarzystwo.ballo@wp.pl,,
Towarzystwo Wspierania Twórczości Dzieci i Młodzieży,http://www.wesole-nutki.zory.pl/,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.iwop.pl/,SEO2,static,,607 333 839,towarzystwo.ballo@wp.pl,,
Towarzystwo Wspierania Twórczości Dzieci i Młodzieży,http://www.wesole-nutki.zory.pl/,http://www.wesole-nutki.zory.pl/jeden_procent/,https://www.pitax.pl/,SEO,static,,607 333 839,towarzystwo.ballo@wp.pl,,
Fundacja Dr Clown,http://www.drclown.pl/,,,SEO,,,22 854 05 01,lukasz.czapski@drclown.pl,Łukasz Czapski,
nie ma,,,,SYSTEM LINK,,,,,,
Towarzystwo Pomocy im. Św. Brata Alberta,http://www.bratalbert.org.pl,http://www.bratalbert.org/1procent.html,https://www.pitax.pl/rozlicz/0000069581/,ONL,static,,71 341 04 19,biuro@tpba.pl,,
Towarzystwo Pomocy im. Św. Brata Alberta,http://www.bratalbert.org.pl,http://www.bratalbert.org/1procent.html,https://www.iwop.pl/,SEO2,static,,71 341 04 19,biuro@tpba.pl,,
Towarzystwo Pomocy im. Św. Brata Alberta,http://www.bratalbert.org.pl,http://www.bratalbert.org/1procent.html,https://www.pitax.pl/,SEO,static,,71 341 04 19,biuro@tpba.pl,,
Fundacja Pomocy Zwierzętom Bono,http://www.fundacjabono.pl,http://www.fundacjabono.pl/,https://www.pitax.pl/krs/0000365802/,LP,dynamic,,502 623 982,info@fundacjabono.pl,Beata Cekulska,
źle zamieszczony seo,,,,SEO,,,,,,
Polski Związek Krótkofalowców,http://www.pzk.org.pl,https://pzk.org.pl/news.php,https://www.pitax.pl/,SEO,static,,22 372 16 15,admin@pzk.org.pl,,
Polski Związek Krótkofalowców,http://www.pzk.org.pl,https://pzk.org.pl/news.php,https://www.iwop.pl/,SEO2,static,,22 372 16 15,admin@pzk.org.pl,,
Polski Związek Krótkofalowców,http://www.pzk.org.pl,https://pzk.org.pl/news.php,https://www.pitax.pl/krs/0000088401/,LP,dynamic,,22 372 16 15,admin@pzk.org.pl,,
Fundacja Polskie Centrum Pomocy Międzynarodowej,http://www.pcpm.org.pl,http://pcpm.org.pl/wesprzyj-pcpm/1-podatku,https://www.pitax.pl/rozlicz/0000259298/?cel=1ProcentPodatkuDlaPCPM,ONL,static,,22 833 60 22,info@pcpm.org.pl,,
Fundacja Polskie Centrum Pomocy Międzynarodowej,http://www.pcpm.org.pl,http://pcpm.org.pl/wesprzyj-pcpm/1-podatku,https://www.iwop.pl/,SEO2,static,,22 833 60 22,info@pcpm.org.pl,,
